4362631,Micah Baskerville,LSU,SEC,6,3,1,39,1,4.5,82,0,0,0,29,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,1,0,34,0,0,0,0,0,0,0,0,0,0
4426977,Dallaz Corbitt,UCF,American Athletic,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430072,Zach Marcheselli,TCU,Big 12,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433917,Wilile Taggart Jr.,Florida Atlantic,Conference USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.286,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,1,56,4.7
4611313,Eric Thomas Jr.,Arkansas,SEC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685545,Gavin Sawchuk,Oklahoma,Big 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,2.5
5091477,Caden Britton,Ball State,Mid-American,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248065,Isaiah Wingfield,Wake Forest,ACC,6,0,0,29,0,2,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590532,Silas Bolden,Oregon State,Pac-12,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,80,23,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,3,206,12.1,9,36,2,105,11.7
4808743,Omar Graham Jr.,Florida State,ACC,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685119,Nic Mitchell,Mississippi State,SEC,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589991,Michael Larbie,Duke,ACC,0,0,0.5,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429476,Chace Cromartie,SMU,American Athletic,0,0,0,3,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091526,James Smith,Louisiana Monroe,Sun Belt,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565184,Jerand Bradley,Texas Tech,Big 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,5,656,15.3,0,0,0,0,0
